,userid,name,editcount,registration,gender,editor,checkuser,ipblock-exempt,autoconfirmed,oversight,user,interface-admin,bureaucrat,noratelimit,import,autoreview,sysop
1812,2770113,Parvolus,9899,2017-11-03T23:58:15Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1813,87719,Watzmann,13370,,male,True,False,False,True,False,True,False,False,False,False,True,False
1814,41081,Roland1952,11698,,male,True,False,False,True,False,True,False,False,False,False,True,False
1815,465114,Waldviertler,13347,2007-10-17T18:33:18Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1816,2519888,Wegwerfaccount3,1365,2016-10-25T12:17:29Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1817,1436,Weiacher Geschichte(n),35251,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1818,546429,Thomasxb,1647,2008-04-17T16:08:40Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1819,279495,ThomasMuentzer,8415,2006-09-19T13:54:18Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1820,1240089,WajWohu,6145,2011-06-08T00:21:35Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1821,158745,Times,17671,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1822,97909,Ron63,713,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1823,86939,WernerHerdecke,550,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1824,660606,Papphase,11332,2008-12-05T19:27:50Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1825,1848,Timwi,1345,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1826,442569,Pandarine,15987,2007-08-24T09:45:43Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1827,71124,PanchoS,9753,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1828,377391,Wetterwolke,16308,2007-03-29T13:32:47Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1829,289432,Thomas Maierhofer,1583,2006-10-15T11:21:10Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1830,214763,Tirkon,3339,2006-04-23T18:49:14Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1831,93617,Thomas M.,2070,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1832,676408,Osika,32926,2009-01-04T13:02:52Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1833,234083,Taratonga,15507,2006-06-05T14:44:04Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1834,364385,Saginet55,32223,2007-03-03T22:10:56Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1835,1785026,Saidmann,13440,2013-12-16T18:00:56Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1836,1175010,Satyrios,17340,2011-02-19T10:00:13Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1837,22344,Wolfgang K,5275,,male,True,False,False,True,False,True,False,False,False,False,True,False
1838,335994,Vexillum,15699,2007-01-14T10:54:56Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1839,368938,OecherAlemanne,28442,2007-03-12T17:37:12Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1840,1103780,Toru10,5578,2010-11-07T18:31:36Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1841,132518,OdI,923,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1842,11790,Pietz,3310,,male,True,False,False,True,False,True,False,False,False,False,True,False
1843,56239,Sava,3662,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1844,24360,Vettähylikviä,351,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1845,217731,Till.niermann,8872,2006-04-30T12:43:39Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1846,588770,Wortsportler,2366,2008-07-24T13:01:51Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1847,56646,Schaengel,28831,,male,True,False,False,True,False,True,False,False,False,False,True,False
1848,124617,Wrongfilter,11210,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1849,59508,Schaengel89,17676,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1850,2274268,Ocd-cologne,16541,2015-10-06T12:48:16Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1851,2612658,Stingray500,3240,2017-03-09T10:27:03Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1852,782343,PimboliDD,32912,2009-06-26T10:36:21Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1853,777791,ObersterGenosse,4250,2009-06-18T17:18:52Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1854,81644,Wst.wiki,2603,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1855,176747,Touch.and.go,2490,2006-01-21T12:40:25Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1856,45995,Stf,2388,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1857,128377,Stephan Schneider,777,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1858,281932,Stephan G. Geffers,819,2006-09-25T15:08:50Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1859,263745,Wolfgang Deppert,1826,2006-08-13T11:23:28Z,male,True,False,False,True,False,True,False,False,False,False,False,False
1860,1435090,Rechtschreibkontrolle,8086,2012-05-24T14:14:51Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1861,82299,Viciarg,16139,,female,True,False,False,True,False,True,False,False,False,False,True,False
1862,868962,Sängerkrieg auf Wartburg,11517,2009-11-12T08:41:55Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1863,87477,TOMM,40839,,unknown,False,False,False,True,False,True,False,False,False,False,True,False
1864,543439,Wildtierreservat,7446,2008-04-10T14:55:07Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1865,36226,Tohma,58114,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1866,1306295,Sakra,17556,2011-10-09T14:00:24Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1867,160138,Saldek,332,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1868,101886,T. Schmidbauer,1178,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1869,47392,PeterGuhl,44289,,male,True,False,False,True,False,True,False,False,False,False,True,False
1870,94599,Wirthi,20149,,male,True,False,False,True,False,True,False,False,False,False,True,False
1871,23812,WiseWoman,3015,,female,True,False,False,True,False,True,False,False,False,False,True,False
1872,255701,Omerzu,26140,2006-07-27T15:44:52Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1873,1432109,SamWinchester000,23467,2012-05-19T17:28:28Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1874,1713,Okrumnow,933,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1875,67975,Vinom,4944,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1876,448287,Sylvia Anna,2193,2007-09-06T20:40:05Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1877,812234,Pewa,5118,2009-08-19T12:22:02Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1878,2513391,SweetWood,1752,2016-10-15T06:42:26Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1879,551333,Reilinger,4296,2008-04-29T08:18:57Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1880,298563,Wladmeister,1288,2006-11-04T10:41:38Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1881,584540,Sarang,5446,2008-07-14T16:12:07Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1882,6983,Wmeinhart,8309,,male,True,False,False,True,False,True,False,False,False,False,True,False
1883,25749,Olaf2,62628,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1884,957629,Sukarnobhumibol,7076,2010-03-22T01:44:41Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1885,1883353,Triplec85,60778,2014-06-12T13:51:34Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1886,24814,Le petit prince,4371,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1887,46152,Gulp,5478,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1888,365045,Chin tin tin,4658,2007-03-05T09:39:23Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1889,24078,Jensen,4434,,male,True,False,False,True,False,True,False,False,False,False,False,False
1890,902,DF5GO,29617,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1891,450981,D-M,2293,2007-09-13T12:32:35Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1892,11613,Jkrieger,2395,,male,True,False,False,True,False,True,False,False,False,False,True,False
1893,197963,Cup of Coffee,9488,2006-03-13T22:47:30Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1894,181791,Jo Atmon,27725,2006-02-02T13:52:35Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1895,1288274,Cosinus I,2416,2011-09-05T07:15:10Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1896,912166,Commons,5655,2010-01-16T23:47:17Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1897,1036383,JoKalliauer,4943,2010-07-17T14:43:26Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1898,1372622,ComQuat,4816,2012-02-05T20:55:06Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1899,61299,Jodoform,2317,,male,True,False,False,True,False,True,False,False,False,False,True,False
1900,106264,Joe-Tomato,16206,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1901,378330,Coffins,24842,2007-03-31T18:40:22Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1902,713732,Jogo30,9991,2009-03-01T14:16:26Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1903,2580949,Johanna Strodt (WMDE),3958,2017-01-24T12:29:01Z,female,False,False,False,True,False,True,False,False,False,False,False,False
1904,391118,Claudioverfuerth,21774,2007-04-30T09:37:56Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1905,80389,Cigarman,2769,,male,True,False,False,True,False,True,False,False,False,False,True,False
1906,88205,Jonatan,366,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1907,9681,Ciciban,30405,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1908,39732,Chrkl,9240,,male,True,False,False,True,False,True,False,False,False,False,True,False
1909,2747,ChristophLanger,1608,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1910,2195,Jpetersen,2441,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1911,233052,Cholo Aleman,101467,2006-06-03T08:19:52Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1912,313139,JuergenKlueser,4031,2006-11-30T12:51:22Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1913,21066,Chirlu,543,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1914,1480214,Jelizawjeta P.,7203,2012-08-10T16:26:03Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1915,63629,DL5MDA,6982,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1916,30601,DLiebisch,4689,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1917,307366,Darkking3,29052,2006-11-20T13:48:45Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1918,2213543,HГq,28330,2015-07-05T20:14:41Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1919,382888,IP-Los,6421,2007-04-11T16:32:08Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1920,528491,Icy2008,24020,2008-03-09T14:52:13Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1921,571656,DeffiSK,7299,2008-06-14T09:11:59Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1922,1029009,Insel der Aphrodite,2612,2010-07-04T21:17:37Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1923,115264,Inspektor.Godot,5456,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1924,1152791,Intforce,5060,2011-01-20T19:23:54Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1925,680567,De rien,5379,2009-01-10T14:16:16Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1926,1375588,Davit.1980,6622,2012-02-10T14:47:34Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1927,115002,Iwoelbern,27858,,male,True,False,False,True,False,True,False,False,False,False,True,False
1928,1232949,Izadso,5556,2011-05-26T05:40:47Z,unknown,False,False,False,True,False,True,False,False,False,False,True,False
1929,38523,Dapete,6046,,male,True,False,False,True,False,True,False,False,False,False,True,False
1930,34712,Jcr,2014,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1931,177874,DanielDue,6843,2006-01-23T22:15:25Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1932,364070,JWBE,64267,2007-03-03T09:37:23Z,unknown,True,False,False,True,False,True,False,False,False,False,True,True
1933,1358036,Daniel Mietchen,1915,2012-01-13T23:19:32Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1934,53855,Jackson,3069,,male,True,False,False,True,False,True,False,False,False,False,True,False
1935,111139,Jamiri,153938,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1936,7786,JanW,211,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
